distance_m,speed_kmh,ax_g,battery_power_kw,soc_pct,motor_temp_c,limiting_factor
592.2911,120.0000,0.0000,30.0651,97.3617,77.4512,cruise
592.7913,120.0000,0.0000,30.0651,97.3603,77.4482,cruise
593.2915,120.0000,0.0000,30.0651,97.3589,77.4452,cruise
593.7917,120.0000,0.0000,30.0651,97.3575,77.4422,cruise
594.2919,120.0000,0.0000,30.0651,97.3560,77.4392,cruise
594.7921,120.0000,0.0000,30.0651,97.3546,77.4362,cruise
595.2922,120.0000,0.0000,30.0651,97.3532,77.4332,cruise
595.7924,120.0000,0.0000,30.0651,97.3517,77.4302,cruise
596.2926,120.0000,0.0000,30.0651,97.3503,77.4272,cruise
596.7928,120.0000,0.0000,30.0651,97.3489,77.4242,cruise
597.2930,120.0000,0.0000,30.0651,97.3474,77.4212,cruise
597.7932,120.0000,0.0000,30.0651,97.3460,77.4182,cruise
598.2933,120.0000,0.0000,30.0651,97.3446,77.4152,cruise
598.7935,120.0000,0.0000,30.0651,97.3431,77.4122,cruise
599.2937,120.0000,0.0000,30.0651,97.3417,77.4092,cruise
599.7939,120.0000,0.0000,30.0651,97.3403,77.4062,cruise
600.2941,120.0000,0.0000,30.0651,97.3388,77.4032,cruise
600.7943,120.0000,0.0000,30.0651,97.3374,77.4002,cruise
601.2944,120.0000,0.0000,30.0651,97.3360,77.3972,cruise
601.7946,120.0000,0.0000,30.0651,97.3345,77.3942,cruise
602.2948,120.0000,0.0000,30.0651,97.3331,77.3912,cruise
602.7950,120.0000,0.0000,30.0651,97.3317,77.3882,cruise
603.2952,120.0000,0.0000,30.0651,97.3302,77.3852,cruise
603.7954,120.0000,0.0000,30.0651,97.3288,77.3822,cruise
604.2956,120.0000,0.0000,30.0651,97.3274,77.3792,cruise
604.7957,120.0000,0.0000,30.0651,97.3259,77.3763,cruise
605.2959,120.0000,0.0000,30.0651,97.3245,77.3733,cruise
605.7961,120.0000,0.0000,30.0651,97.3231,77.3703,cruise
606.2963,120.0000,0.0000,30.0651,97.3216,77.3673,cruise
606.7965,120.0000,0.0000,30.0651,97.3202,77.3643,cruise
607.2967,120.0000,0.0000,30.0651,97.3188,77.3613,cruise
607.7968,120.0000,0.0000,30.0651,97.3173,77.3583,cruise
608.2970,120.0000,0.0000,30.0651,97.3159,77.3553,cruise
608.7972,120.0000,0.0000,30.0651,97.3145,77.3523,cruise
609.2974,120.0000,0.0000,30.0651,97.3131,77.3494,cruise
609.7976,120.0000,0.0000,30.0651,97.3116,77.3464,cruise
610.2978,120.0000,0.0000,30.0651,97.3102,77.3434,cruise
610.7980,120.0000,0.0000,30.0651,97.3088,77.3404,cruise
611.2981,120.0000,0.0000,30.0651,97.3073,77.3374,cruise
611.7983,120.0000,0.0000,30.0651,97.3059,77.3344,cruise
612.2985,120.0000,0.0000,30.0651,97.3045,77.3315,cruise
612.7987,120.0000,0.0000,30.0651,97.3030,77.3285,cruise
613.2989,120.0000,0.0000,30.0651,97.3016,77.3255,cruise
613.7991,120.0000,0.0000,30.0651,97.3002,77.3225,cruise
614.2992,120.0000,0.0000,30.0651,97.2987,77.3195,cruise
614.7994,120.0000,0.0000,30.0651,97.2973,77.3165,cruise
