distance_m,speed_kmh,ax_g,battery_power_kw,soc_pct,motor_temp_c,limiting_factor
566.2815,120.0000,0.0000,30.0651,87.4597,448.8021,cruise
566.7817,120.0000,0.0000,30.0651,87.4582,448.7433,cruise
567.2819,120.0000,0.0000,30.0651,87.4568,448.6845,cruise
567.7821,120.0000,0.0000,30.0651,87.4554,448.6257,cruise
568.2823,120.0000,0.0000,30.0651,87.4540,448.5669,cruise
568.7825,120.0000,0.0000,30.0651,87.4525,448.5081,cruise
569.2826,120.0000,0.0000,30.0651,87.4511,448.4494,cruise
569.7828,120.0000,0.0000,30.0651,87.4497,448.3906,cruise
570.2830,120.0000,0.0000,30.0651,87.4482,448.3319,cruise
570.7832,120.0000,0.0000,30.0651,87.4468,448.2731,cruise
571.2834,120.0000,0.0000,30.0651,87.4454,448.2144,cruise
571.7836,120.0000,0.0000,30.0651,87.4439,448.1557,cruise
572.2838,120.0000,0.0000,30.0651,87.4425,448.0970,cruise
572.7839,120.0000,0.0000,30.0651,87.4411,448.0383,cruise
573.2841,120.0000,0.0000,30.0651,87.4396,447.9796,cruise
573.7843,120.0000,0.0000,30.0651,87.4382,447.9210,cruise
574.2845,120.0000,0.0000,30.0651,87.4368,447.8623,cruise
574.7847,120.0000,0.0000,30.0651,87.4353,447.8037,cruise
575.2849,120.0000,0.0000,30.0651,87.4339,447.7450,cruise
575.7850,120.0000,0.0000,30.0651,87.4325,447.6864,cruise
576.2852,120.0000,0.0000,30.0651,87.4310,447.6278,cruise
576.7854,120.0000,0.0000,30.0651,87.4296,447.5692,cruise
577.2856,120.0000,0.0000,30.0651,87.4282,447.5106,cruise
577.7858,120.0000,0.0000,30.0651,87.4267,447.4520,cruise
578.2860,120.0000,0.0000,30.0651,87.4253,447.3934,cruise
578.7862,120.0000,0.0000,30.0651,87.4239,447.3349,cruise
579.2863,120.0000,0.0000,30.0651,87.4224,447.2763,cruise
579.7865,120.0000,0.0000,30.0651,87.4210,447.2178,cruise
580.2867,120.0000,0.0000,30.0651,87.4196,447.1593,cruise
580.7869,120.0000,0.0000,30.0651,87.4181,447.1008,cruise
581.2871,120.0000,0.0000,30.0651,87.4167,447.0423,cruise
581.7873,120.0000,0.0000,30.0651,87.4153,446.9838,cruise
582.2874,120.0000,0.0000,30.0651,87.4139,446.9253,cruise
582.7876,120.0000,0.0000,30.0651,87.4124,446.8668,cruise
583.2878,120.0000,0.0000,30.0651,87.4110,446.8083,cruise
583.7880,120.0000,0.0000,30.0651,87.4096,446.7499,cruise
584.2882,120.0000,0.0000,30.0651,87.4081,446.6914,cruise
584.7884,120.0000,0.0000,30.0651,87.4067,446.6330,cruise
585.2885,120.0000,0.0000,30.0651,87.4053,446.5746,cruise
585.7887,120.0000,0.0000,30.0651,87.4038,446.5162,cruise
586.2889,120.0000,0.0000,30.0651,87.4024,446.4578,cruise
586.7891,120.0000,0.0000,30.0651,87.4010,446.3994,cruise
587.2893,120.0000,0.0000,30.0651,87.3995,446.3410,cruise
587.7895,120.0000,0.0000,30.0651,87.3981,446.2827,cruise
588.2897,120.0000,0.0000,30.0651,87.3967,446.2243,cruise
588.7898,120.0000,0.0000,30.0651,87.3952,446.1659,cruise
589.2900,120.0000,0.0000,30.0651,87.3938,446.1076,cruise
589.7902,120.0000,0.0000,30.0651,87.3924,446.0493,cruise
590.2904,120.0000,0.0000,30.0651,87.3909,445.9910,cruise
590.7906,120.0000,0.0000,30.0651,87.3895,445.9327,cruise
591.2908,120.0000,0.0000,30.0651,87.3881,445.8744,cruise
591.7909,120.0000,0.0000,30.0651,87.3866,445.8161,cruise
592.2911,120.0000,0.0000,30.0651,87.3852,445.7578,cruise
592.7913,120.0000,0.0000,30.0651,87.3838,445.6996,cruise
593.2915,120.0000,0.0000,30.0651,87.3823,445.6413,cruise
